#,NUMERO,STATUS,ED,DESCRICAO,,,SETOR DO RESPONSÁVEL,CAMPUS DA CARGA,VALOR AQUISIÇÃO,VALOR DEPRECIADO,NUMERO NOTA FISCAL,NÚMERO DE SÉRIE,DATA DA ENTRADA,DATA DA CARGA,FORNECEDOR,SALA,ESTADO DE CONSERVAÇÃO
16552,43415,Ativo,35,"MICROCOMPUTADOR DELL OPTIPLEX 3070 (CORE i7-9700, RAM 16GB, HDD 1TB, DVD+-RW, CARBON BLACK CLOUD NGAV + EDR 5A, DELL CLIENT SYSTEM UPDATE, ENCRYPTION ENTPSE NGAV BUNDLE, OFFICE H&B 2019 CON, WIN 10 PRO) – MOUSE (INDICADOR) OPTICO DELL MS116, CONEXAO USB, PRETO, COM FIO, EAN CODE 7899864908842 – CONJUNTO PARA SEGURANÇA – CADEADO – TECLADO ALFANUMERICO DE 107 TECLAS, PADRAO PTBR, APLICACAO EM MAQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986 – MONITOR DELL DE 23” P2319HEAN CODE 5397184200445.",,,DAES,MCP,6360.00,6360.00,2131101,,11/12/2020,21/04/2021,DELL COMPUTADORES DO BRASIL LTDA,ASSISTÊNCIA AO ESTUDANTE (MCP - CAMPUS MACAPÁ - BLOCO C),Bom
16553,43416,Ativo,35,"MICROCOMPUTADOR PORTATIL DELL LATITUDE 14 3400 (CORE i3-8145U, RAM 8GB, HDD 500GB, WIFI, DISPLAY HD, BAT. 3 CEL, CARBON BLACK CLOUD NGAV + EDR 5A, DELL CLIENT SYSTEM UPDATE, ENCRYPTION ENTPSE NGAV BUNDLE, OFFICE H&B 2019 CON, WIN 10 PRO) + MALETA DELL PRO SLIM – 15,6” + MOUSE (INDICADOR) OPTICO DELL MS116, CONEXAO USB, EAN CODE 5397063763665.",,,SECOM,MCP,5100.00,5100.00,2129183,,11/12/2020,21/04/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 26 - SECOM - SEÇÃO DE GERENCIAMENTO DA COMUNICAÇÃO SOCIAL (MCP - CAMPUS MACAPÁ - BLOCO A),Bom
16557,43424,Ativo,35,IMPRESSORA LASER COLOR CS4 17DN 32PPM/CM,,,COALO,MCP,2290.00,2290.00,32005,,19/05/2021,20/05/2021,OFFICE TECH TECNOLOGIA LTDA,SALA 02 - COADINF - COORDENAÇÃO DE ADMINISTRAÇÃO E INFRAESTRUTURA (MCP - CAMPUS MACAPÁ - BLOCO A),Bom
16558,43425,Ativo,35,IMPRESSORA LASER COLOR CS4 17DN 32PPM/CM,,,COLIINF,MCP,2290.00,2290.00,32005,,19/05/2021,20/05/2021,OFFICE TECH TECNOLOGIA LTDA,SALA 17 - COORDENAÇÃO LICENCIATURA EM INFORMÁTICA (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16559,43426,Ativo,35,IMPRESSORA LASER COLOR CS4 17DN 32PPM/CM,,,DAES,MCP,2290.00,2290.00,32005,,19/05/2021,20/05/2021,OFFICE TECH TECNOLOGIA LTDA,SALA 106 - SALA ADMINISTRAÇÃO SEGAE (MCP - CAMPUS MACAPÁ - BLOCO C),Bom
16560,43427,Ativo,35,IMPRESSORA LASER COLOR CS4 17DN 32PPM/CM,,,SEPED,MCP,2290.00,2290.00,32005,,19/05/2021,20/05/2021,OFFICE TECH TECNOLOGIA LTDA,SALA 18 - SEPED - SEÇÃO DE GERENCIAMENTO PEDAGÓGICO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16561,43428,Ativo,35,IMPRESSORA LASER COLOR CS4 17DN 32PPM/CM,,,SEBEM,MCP,2290.00,2290.00,32005,,19/05/2021,20/05/2021,OFFICE TECH TECNOLOGIA LTDA,SALA 111 - DEPÓSITO SEBEM (MCP-CAMPUS MACAPÁ-BLOCO GARAGEM),Bom
16562,43429,Ativo,35,IMPRESSORA LASER COLOR CS4 17DN 32PPM/CM,,,SEBEM,MCP,2290.00,2290.00,32005,,19/05/2021,20/05/2021,OFFICE TECH TECNOLOGIA LTDA,SALA 111 - DEPÓSITO SEBEM (MCP-CAMPUS MACAPÁ-BLOCO GARAGEM),Bom
16563,43440,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,COTGRED,MCP,3533.00,3533.00,2912750,FYR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 16 COORDENAÇÃO TECNOLOGICA EM REDES DE COMPUTADORES (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16564,43441,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SEGEX,MCP,3533.00,3533.00,2912750,HXR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 10 - DEPEX - DEPARTAMENTO DE PESQUISA E EXTENSÃO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16565,43442,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,COLIINF,MCP,3533.00,3533.00,2912750,DWR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 17 - COORDENAÇÃO LICENCIATURA EM INFORMÁTICA (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16566,43443,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,DIGERAL,MCP,3533.00,3533.00,2912750,2YR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 04 - DIGERAL - DIREÇÃO GERAL (MCP - CAMPUS MACAPÁ - BLOCO A),Bom
16567,43444,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SERESC,MCP,3533.00,3533.00,2912750,JXR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 21 - SERESC - SEÇÃO DE GERENCIAMENTO DE REGISTROS ESCOLAR E ACADÊMICO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16568,43445,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SERESC,MCP,3533.00,3533.00,2912750,2ZR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 21 - SERESC - SEÇÃO DE GERENCIAMENTO DE REGISTROS ESCOLAR E ACADÊMICO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16569,43446,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,MCP,MCP,3533.00,3533.00,2912750,DYR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 07 - SALA DOS PROFESSORES (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16570,43447,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,MCP,MCP,3533.00,3533.00,2912750,HYR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 07 - SALA DOS PROFESSORES (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16571,43448,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,MCP,MCP,3533.00,3533.00,2912750,7ZR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 07 - SALA DOS PROFESSORES (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16572,43449,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,MCP,MCP,3533.00,3533.00,2912750,CYR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 07 - SALA DOS PROFESSORES (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16573,43450,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,MCP,MCP,3533.00,3533.00,2912750,GXR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 07 - SALA DOS PROFESSORES (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16574,43451,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,COLIQUI,MCP,3533.00,3533.00,2912750,8YR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 17 - COGENS - COORDENAÇÃO GERAL DE ENSINO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16575,43452,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SEGEBI,MCP,3533.00,3533.00,2912750,BXR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 06 - SEGEBI - SEÇÃO DE GERENCIAMENTO DE BIBLIOTECA (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16576,43453,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SEGEBI,MCP,3533.00,3533.00,2912750,9YR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 06 - SEGEBI - SEÇÃO DE GERENCIAMENTO DE BIBLIOTECA (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16577,43454,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SEGIP,MCP,3533.00,3533.00,2912750,BWR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 63 - SALA DE DESPORTOS (MCP - CAMPUS MACAPÁ - GINÁSIO),Bom
16578,43455,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SEGIP,MCP,3533.00,3533.00,2912750,2XR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 63 - SALA DE DESPORTOS (MCP - CAMPUS MACAPÁ - GINÁSIO),Bom
16579,43456,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,MCP,MCP,3533.00,3533.00,2912750,9XR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 17 COORDENAÇÃO LICENCIATURA EM FÍSICA (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16580,43457,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,COTECEST,MCP,3533.00,3533.00,2912750,1YR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 98 - COORD. DE CURSO TÉCNICO EM ESTRADAS (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16581,43458,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,COLIPI,MCP,3533.00,3533.00,2912750,5XR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 17 - COORDENAÇÃO LICENCIATURA EM LETRAS (PORTUGUÊS/INGLÊS) (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16582,43459,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,COTESEGTR,MCP,3533.00,3533.00,2912750,3XR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 15 - COORD. DO CURSO TÉCNICO SEGURANÇA DO TRABALHO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16583,43460,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SEPED,MCP,3533.00,3533.00,2912750,7XR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 18 - SEPED - SEÇÃO DE GERENCIAMENTO PEDAGÓGICO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16584,43461,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,NAPNE,MCP,3533.00,3533.00,2912750,9WR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 01 - NAPNE (MCP - CAMPUS MACAPÁ - BLOCO A),Bom
16585,43462,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,NAPNE,MCP,3533.00,3533.00,2912750,3ZR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 01 - NAPNE (MCP - CAMPUS MACAPÁ - BLOCO A),Bom
16586,43463,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SEGAE,MCP,3533.00,3533.00,2912750,FWR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 104 -  SEGAE - SEÇÃO DE GERENCIAMENTO ASSISTÊNCIA AO ESTUDANTE (MCP - CAMPUS MACAPÁ - BLOCO C),Bom
16587,43464,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SECOM,MCP,3533.00,3533.00,2912750,FXR41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 26 - SECOM - SEÇÃO DE GERENCIAMENTO DA COMUNICAÇÃO SOCIAL (MCP - CAMPUS MACAPÁ - BLOCO A),Bom
16588,43465,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,COTGCED,MCP,3533.00,3533.00,2912750,71S41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 16 - COORDENAÇÃO DE TECNOLOGIA EM CONSTRUÇÃO DE EDIFÍCIOS (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16589,43466,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,COLIMAT,MCP,3533.00,3533.00,2912750,HOS41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 13 - DIREN - DIREÇÃO DE ENSINO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16590,43467,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SEPED,MCP,3533.00,3533.00,2912750,11S41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 18 - SEPED - SEÇÃO DE GERENCIAMENTO PEDAGÓGICO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16591,43468,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SEPED,MCP,3533.00,3533.00,2912750,91S41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 18 - SEPED - SEÇÃO DE GERENCIAMENTO PEDAGÓGICO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
16592,43469,Ativo,35,"MICROCOMPUTADOR DELL OPTPLEX 3080 (CORE i3-10100T, RAM 16GB, SSD 256GB, WIFI, DELL CLIENT SYSTEM UPDATE, WINDOWS 10 PRO, COM SUPORTE METÁLICO TRASEIRO PARA MONTAGEM EM MONITOR, COM MOUSE OPTICO DELL MS116 PRETO E COM TECLADO ALFANUMÉRICO DE 107 TECLAS, PADRÃO PTBR, APLICAÇÃO EM MÁQUINA DE PROCESSAMENTO DE DADOS, KB216, EAN CODE 789986.",,,SEPED,MCP,3533.00,3533.00,2912750,92S41D3,15/06/2021,16/06/2021,DELL COMPUTADORES DO BRASIL LTDA,SALA 18 - SEPED - SEÇÃO DE GERENCIAMENTO PEDAGÓGICO (MCP - CAMPUS MACAPÁ -BLOCO B),Bom
